state,country,ufo_shape,encounter_length_seconds,date_documented
az,us,disk,600,7/22/2013
ca,us,triangle,2100,7/22/2013
NA,de,circle,40,7/22/2013
ca,us,unknown,120,7/22/2013
NA,gb,formation,300,7/22/2013
me,us,cigar,60,7/22/2013
ok,us,rectangle,108,7/22/2013
oh,us,fireball,300,7/22/2013
nc,us,light,600,7/22/2013
NA,NA,circle,360,7/22/2013
oh,us,formation,300,7/22/2013
wi,us,flash,25,7/22/2013
wa,us,light,1800,7/22/2013
wi,us,light,1200,7/22/2013
fl,us,NA,5,7/22/2013
oh,us,other,2400,7/22/2013
on,NA,sphere,600,7/22/2013
id,us,circle,5,7/22/2013
ca,us,light,5,7/22/2013
tx,us,other,30,7/22/2013
ky,us,circle,30,7/22/2013
on,ca,cylinder,40,7/22/2013
mt,us,flash,10800,7/22/2013
wa,us,sphere,480,7/22/2013
nc,us,fireball,5,7/22/2013
nj,us,triangle,300,7/22/2013
tx,us,circle,180,7/22/2013
ga,us,fireball,240,7/22/2013
tx,us,fireball,120,7/22/2013
va,us,light,300,7/22/2013
on,NA,light,300,7/22/2013
oh,us,light,300,7/22/2013
mi,us,fireball,120,7/22/2013
ca,NA,light,120,7/22/2013
la,us,other,10800,7/22/2013
md,us,formation,900,7/22/2013
tn,us,circle,180,7/22/2013
tn,us,circle,180,7/22/2013
la,us,light,900,7/22/2013
nj,us,formation,900,7/22/2013
il,us,fireball,180,7/22/2013
va,us,sphere,30,7/22/2013
pa,us,circle,120,7/22/2013
fl,NA,other,900,7/22/2013
ma,us,light,3600,7/22/2013
wi,us,unknown,600,7/22/2013
va,us,light,3600,7/22/2013
az,us,triangle,5,7/22/2013
wa,us,light,7,7/22/2013
ia,us,fireball,600,7/22/2013
ny,us,other,2100,7/22/2013
nh,us,light,600,7/22/2013
fl,us,unknown,5,7/22/2013
pa,us,oval,45,7/22/2013
nc,us,other,300,7/22/2013
ca,us,sphere,420,7/22/2013
ca,NA,NA,1,7/22/2013
az,us,fireball,2,7/22/2013
ca,NA,unknown,2700,7/22/2013
az,us,light,120,7/22/2013
or,us,circle,900,7/22/2013
wi,us,circle,30,7/22/2013
ar,us,light,300,7/22/2013
ga,us,circle,120,7/22/2013
wi,us,circle,10,7/22/2013
nj,NA,oval,180,7/22/2013
md,us,rectangle,10,7/22/2013
nj,us,fireball,600,7/22/2013
mo,us,light,10,7/22/2013
mi,us,teardrop,2,7/22/2013
ca,us,light,900,7/22/2013
nv,us,unknown,180,7/22/2013
oh,us,circle,45,7/22/2013
ca,NA,triangle,180,7/22/2013
ar,us,circle,2,7/22/2013
il,us,circle,120,7/22/2013
mn,us,sphere,600,7/22/2013
ny,us,flash,120,7/22/2013
ny,us,light,3600,7/22/2013
pa,us,fireball,1200,7/22/2013
pa,us,fireball,600,7/22/2013
ca,NA,unknown,30,7/22/2013
ca,us,changing,300,7/22/2013
wa,NA,unknown,600,7/22/2013
ca,us,circle,60,7/22/2013
oh,us,light,10,7/22/2013
id,us,changing,1680,7/22/2013
co,us,circle,240,7/22/2013
ct,us,other,60,7/22/2013
tx,us,other,20,7/22/2013
sc,us,light,2,7/22/2013
ok,us,fireball,45,7/22/2013
ok,us,disk,600,7/22/2013
sc,us,triangle,30,7/22/2013
sc,NA,light,120,7/22/2013
sc,us,triangle,30,7/22/2013
ks,us,triangle,45,7/22/2013
ks,us,triangle,5,7/22/2013
or,us,light,300,7/22/2013
ia,NA,triangle,600,7/22/2013
sd,us,light,20,7/22/2013
sc,us,circle,600,7/22/2013
mt,us,fireball,30,7/22/2013
oh,us,formation,900,7/22/2013
or,us,light,300,7/22/2013
ct,us,chevron,3600,7/22/2013
fl,us,unknown,120,7/22/2013
oh,NA,fireball,120,7/22/2013
id,us,oval,40,7/22/2013
in,us,oval,1800,7/22/2013
sc,us,fireball,900,7/22/2013
ms,us,rectangle,300,7/22/2013
tx,us,formation,300,7/22/2013
sc,us,formation,120,7/22/2013
sc,us,light,2700,7/22/2013
sc,us,changing,3600,7/22/2013
ca,us,formation,120,7/22/2013
nj,us,other,30,7/22/2013
ny,us,unknown,30,7/22/2013
or,us,fireball,45,7/22/2013
sc,us,circle,180,7/22/2013
sc,us,circle,600,7/22/2013
ca,us,circle,5,7/22/2013
wi,us,unknown,300,7/22/2013
wa,us,rectangle,5,7/22/2013
oh,us,triangle,5,7/22/2013
va,us,formation,180,7/22/2013
az,us,cylinder,600,7/22/2013
fl,us,light,360,7/22/2013
il,us,fireball,60,7/22/2013
oh,us,sphere,60,7/22/2013
mi,us,light,600,7/22/2013
ny,NA,other,300,7/22/2013
co,us,light,5400,7/22/2013
va,us,light,120,7/22/2013
wa,us,light,10800,7/22/2013
oh,NA,sphere,60,7/22/2013
va,NA,rectangle,9,7/22/2013
ny,us,fireball,20,7/22/2013
ca,us,flash,600,7/22/2013
ca,NA,oval,120,7/22/2013
wa,us,circle,240,7/22/2013
ca,us,formation,600,7/22/2013
oh,us,other,300,7/22/2013
ct,us,unknown,600,7/22/2013
ny,us,formation,1200,7/22/2013
on,ca,fireball,300,7/22/2013
wa,us,fireball,480,7/22/2013
ak,us,NA,2,7/22/2013
de,NA,fireball,8,7/22/2013
me,us,light,120,7/22/2013
wa,us,sphere,25,7/22/2013
mt,us,other,900,7/22/2013
ct,us,light,60,7/22/2013
me,us,flash,120,7/22/2013
pa,us,fireball,180,7/22/2013
ks,us,oval,180,7/22/2013
or,us,triangle,120,7/22/2013
ny,us,fireball,120,7/22/2013
ok,us,light,120,7/22/2013
ct,us,light,2400,7/22/2013
sd,us,fireball,900,7/22/2013
in,us,formation,60,7/22/2013
oh,us,circle,240,7/22/2013
ca,us,cigar,600,7/22/2013
mo,us,fireball,10,7/22/2013
il,us,other,600,7/22/2013
de,us,triangle,30,7/22/2013
ny,us,circle,10,8/30/2013
nm,us,circle,300,8/30/2013
ca,us,light,120,8/30/2013
az,us,circle,7200,8/30/2013
vt,NA,other,300,8/30/2013
fl,us,light,180,8/30/2013
ca,us,sphere,180,8/30/2013
ca,us,cylinder,1200,8/30/2013
NA,NA,fireball,300,8/30/2013
NA,au,disk,10,8/30/2013
tx,us,oval,300,8/30/2013
ny,us,triangle,60,8/30/2013
ca,us,light,2,8/30/2013
nc,us,NA,2,8/30/2013
ok,us,triangle,240,8/30/2013
ny,us,circle,21600,8/30/2013
wv,us,unknown,240,8/30/2013
ny,us,unknown,1200,8/30/2013
me,us,oval,30,8/30/2013
oh,us,light,180,8/30/2013
la,us,triangle,5,8/30/2013
wv,us,disk,30,8/30/2013
or,us,triangle,2,8/30/2013
in,us,cylinder,1740,8/30/2013
ny,NA,fireball,10,8/30/2013
ca,us,disk,1800,8/30/2013
bc,ca,fireball,3,8/30/2013
ca,us,formation,300,8/30/2013
fl,us,sphere,300,8/30/2013
NA,NA,circle,20,8/30/2013
on,NA,light,120,8/30/2013
fl,us,light,240,8/30/2013
wi,us,light,900,8/30/2013
or,us,sphere,120,8/30/2013
NA,au,rectangle,25,8/30/2013
nb,ca,flash,2,8/30/2013
tx,us,other,300,8/30/2013
az,us,unknown,3600,8/30/2013
ia,us,fireball,180,8/30/2013
mi,us,fireball,300,8/30/2013
az,us,sphere,60,8/30/2013
al,us,fireball,180,8/30/2013
NA,NA,oval,3600,8/30/2013
ia,us,unknown,300,8/30/2013
NA,gb,other,1,8/30/2013
ca,us,circle,900,8/30/2013
nv,us,cone,3600,8/30/2013
id,us,light,180,8/30/2013
oh,us,rectangle,300,8/30/2013
pa,us,formation,10,8/30/2013
ky,us,sphere,1,8/30/2013
or,us,light,600,8/30/2013
tx,us,sphere,2,8/30/2013
co,us,circle,1800,8/30/2013
oh,us,other,180,8/30/2013
wi,us,unknown,300,8/30/2013
tx,us,sphere,1200,8/30/2013
tn,us,unknown,300,8/30/2013
la,us,fireball,1800,8/30/2013
nc,us,other,60,8/30/2013
fl,us,light,240,8/30/2013
co,NA,fireball,20,8/30/2013
fl,us,light,120,8/30/2013
fl,us,fireball,120,8/30/2013
ar,us,egg,600,8/30/2013
or,us,changing,1800,8/30/2013
ny,us,triangle,480,8/30/2013
ky,us,unknown,180,8/30/2013
ny,us,fireball,120,8/30/2013
il,us,oval,1800,8/30/2013
nm,us,circle,300,8/30/2013
ca,NA,other,1800,8/30/2013
ma,us,light,360,8/30/2013
ma,us,chevron,240,8/30/2013
ca,us,fireball,4,8/30/2013
oh,NA,oval,300,8/30/2013
wa,us,circle,10800,8/30/2013
NA,NA,triangle,1200,8/30/2013
tx,us,triangle,600,8/30/2013
ia,us,unknown,300,8/30/2013
sc,us,other,1500,8/30/2013
tn,us,cylinder,180,8/30/2013
mi,NA,light,14400,8/30/2013
vt,us,sphere,60,8/30/2013
on,ca,formation,360,8/30/2013
ga,us,disk,138,8/30/2013
in,us,unknown,120,8/30/2013
ma,us,oval,300,8/30/2013
mt,us,light,30,8/30/2013
nm,us,other,60,8/30/2013
az,us,changing,1800,8/30/2013
ks,us,unknown,1,8/30/2013
NA,NA,other,300,8/30/2013
ca,us,circle,60,8/30/2013
ca,us,other,300,8/30/2013
ca,us,light,15,8/30/2013
fl,us,light,180,8/30/2013
ny,us,triangle,300,8/30/2013
az,us,circle,15,8/30/2013
hi,NA,oval,180,8/30/2013
ab,ca,light,240,8/30/2013
tx,us,egg,86400,8/30/2013
ny,us,sphere,600,8/30/2013
wi,us,light,1800,8/30/2013
ut,us,sphere,60,8/30/2013
mo,us,NA,600,8/30/2013
nv,us,light,10,8/30/2013
co,us,light,180,8/30/2013
sc,us,triangle,240,8/30/2013
wa,us,sphere,300,8/30/2013
al,us,circle,180,8/30/2013
ny,us,fireball,600,8/30/2013
oh,NA,light,120,8/30/2013
mt,NA,circle,30,8/30/2013
ma,us,light,360,8/30/2013
il,us,circle,30,8/30/2013
mo,us,light,40,8/30/2013
mt,us,triangle,1800,8/30/2013
on,NA,cone,300,8/30/2013
on,ca,rectangle,300,8/30/2013
ia,us,fireball,180,8/30/2013
ca,us,unknown,1200,8/30/2013
NA,gb,fireball,3600,8/30/2013
mi,us,triangle,900,8/30/2013
nv,NA,sphere,60,8/30/2013
mi,us,sphere,600,8/30/2013
ar,us,diamond,1,8/30/2013
NA,gb,light,1800,8/30/2013
ca,us,triangle,4,8/30/2013
tn,us,oval,1020,8/30/2013
tn,us,oval,1020,8/30/2013
wa,us,diamond,3600,8/30/2013
nv,us,light,600,8/30/2013
ca,us,light,60,8/30/2013
ok,us,disk,1800,8/30/2013
tx,NA,fireball,30,8/30/2013
oh,us,fireball,40,8/30/2013
oh,us,other,60,8/30/2013
ct,us,NA,10800,8/30/2013
va,us,oval,45,8/30/2013
sc,us,circle,600,8/30/2013
ny,us,fireball,240,8/30/2013
wa,us,disk,2,8/30/2013
wv,us,egg,5,8/30/2013
ca,us,triangle,40,8/30/2013
wa,us,light,180,8/30/2013
on,ca,formation,180,8/30/2013
ca,us,triangle,15,8/30/2013
az,NA,light,20,8/30/2013
ny,us,circle,96,8/30/2013
wi,NA,oval,600,8/30/2013
ca,us,oval,120,8/30/2013
ga,us,light,180,8/30/2013
on,ca,fireball,45,8/30/2013
wa,us,fireball,420,8/30/2013
tn,us,formation,600,8/30/2013
ky,us,light,1800,8/30/2013
ca,us,circle,5,8/30/2013
nj,NA,rectangle,180,8/30/2013
az,us,sphere,3,8/30/2013
wa,us,oval,540,8/30/2013
sc,us,light,900,8/30/2013
sc,us,triangle,2,8/30/2013
sc,us,triangle,5,8/30/2013
ca,us,sphere,60,8/30/2013
ms,NA,disk,2,8/30/2013
md,us,oval,300,8/30/2013
vt,us,sphere,1200,8/30/2013
ct,us,cone,1800,8/30/2013
fl,us,light,60,8/30/2013
wa,us,triangle,900,8/30/2013
sc,us,other,30,8/30/2013
ok,us,light,15,8/30/2013
nm,us,egg,60,8/30/2013
mi,us,light,1800,8/30/2013
or,us,light,1620,8/30/2013
co,us,changing,1200,8/30/2013
mn,us,cigar,30,8/30/2013
il,us,other,900,8/30/2013
ca,NA,light,120,8/30/2013
fl,us,fireball,120,8/30/2013
wi,us,light,900,8/30/2013
fl,us,light,15,8/30/2013
hi,us,light,120,8/30/2013
oh,us,formation,120,8/30/2013
pa,us,fireball,300,8/30/2013
ca,NA,circle,2700,8/30/2013
oh,us,sphere,60,8/30/2013
mi,NA,light,360,8/30/2013
bc,ca,flash,120,8/30/2013
id,us,flash,300,8/30/2013
wa,us,light,1200,8/30/2013
on,ca,fireball,120,8/30/2013
sc,us,circle,300,8/30/2013
on,ca,circle,300,8/30/2013
az,NA,other,1200,8/30/2013
mi,us,changing,60,8/30/2013
pa,us,other,60,8/30/2013
or,us,fireball,4,8/30/2013
ak,us,triangle,180,8/30/2013
tx,us,light,1,8/30/2013
wv,us,unknown,600,8/30/2013
ny,us,light,5,8/30/2013
in,us,light,45,8/30/2013
oh,us,triangle,300,8/30/2013
fl,us,light,180,8/30/2013
md,us,oval,2,8/30/2013
co,us,cigar,60,8/30/2013
in,us,disk,10,8/30/2013
va,us,sphere,300,8/30/2013
ny,us,circle,1800,8/30/2013
ny,us,oval,300,8/30/2013
ut,NA,sphere,300,8/30/2013
fl,us,sphere,60,8/30/2013
mo,us,fireball,60,8/30/2013
oh,us,sphere,20,8/30/2013
ca,us,other,1800,8/30/2013
ny,us,circle,1800,8/30/2013
ca,us,flash,600,8/30/2013
va,NA,sphere,2700,8/30/2013
va,us,sphere,55,8/30/2013
ky,us,unknown,60,8/30/2013
qc,NA,sphere,182,8/30/2013
fl,us,fireball,1440,8/30/2013
ri,us,light,1200,8/30/2013
pa,us,unknown,720,8/30/2013
pa,us,light,900,8/30/2013
pa,us,triangle,600,8/30/2013
ca,us,light,180,8/30/2013
ky,us,fireball,300,8/30/2013
md,us,circle,10,8/30/2013
nc,us,circle,1800,8/30/2013
ky,us,light,180,8/30/2013
il,us,circle,1200,8/30/2013
ny,us,fireball,120,8/30/2013
nj,us,cone,300,8/30/2013
oh,us,triangle,30,8/30/2013
ny,us,light,240,8/30/2013
mt,us,flash,300,8/30/2013
or,us,unknown,2,8/30/2013
ny,us,NA,1200,8/30/2013
NA,NA,light,1800,8/30/2013
bc,ca,other,600,8/30/2013
mo,us,fireball,300,8/30/2013
or,us,circle,2100,8/30/2013
tx,us,changing,2700,8/30/2013
mn,us,fireball,120,8/30/2013
va,us,flash,1800,8/30/2013
fl,us,circle,180,8/30/2013
oh,us,light,60,8/30/2013
NA,NA,disk,10,8/30/2013
ma,us,fireball,60,8/30/2013
az,us,light,120,8/30/2013
pa,us,formation,600,8/30/2013
ri,us,circle,120,8/30/2013
ut,us,triangle,3,8/30/2013
nc,us,fireball,60,8/30/2013
va,us,fireball,60,8/30/2013
tn,us,formation,60,8/30/2013
ny,us,circle,3600,8/30/2013
ny,us,fireball,240,8/30/2013
oh,us,circle,240,8/30/2013
ca,us,fireball,25,8/30/2013
ma,us,triangle,300,8/30/2013
pa,us,circle,300,8/30/2013
al,us,light,1,8/30/2013
ga,us,fireball,240,8/30/2013
ca,us,cross,60,8/30/2013
oh,us,fireball,30,8/30/2013
me,NA,fireball,180,8/30/2013
fl,NA,light,600,8/30/2013
al,us,fireball,300,8/30/2013
bc,ca,sphere,30,8/30/2013
mi,us,rectangle,180,8/30/2013
fl,NA,light,35,8/30/2013
ca,us,light,120,8/30/2013
ar,us,light,300,8/30/2013
mo,us,fireball,120,8/30/2013
NA,NA,oval,3,8/30/2013
ky,us,circle,60,8/30/2013
or,us,formation,15,8/30/2013
wa,us,disk,180,8/30/2013
or,us,light,6,8/30/2013
nv,us,triangle,900,8/30/2013
pa,NA,NA,60,8/30/2013
mi,us,light,60,8/30/2013
oh,us,light,10,8/30/2013
pa,us,circle,15,8/30/2013
tx,us,fireball,10,8/30/2013
ct,NA,fireball,4,8/30/2013
pa,us,fireball,120,8/30/2013
fl,us,circle,120,8/30/2013
ky,us,light,180,8/30/2013
fl,us,other,240,8/30/2013
pa,us,light,180,8/30/2013
me,us,circle,600,8/30/2013
ia,us,light,30,8/30/2013
bc,ca,triangle,20,8/30/2013
fl,us,teardrop,60,8/30/2013
nj,us,circle,900,8/30/2013
ny,us,NA,10,8/30/2013
nj,us,circle,300,8/30/2013
wy,us,triangle,15,8/30/2013
co,us,sphere,5400,8/30/2013
va,us,sphere,120,8/30/2013
ct,us,diamond,600,8/30/2013
in,us,sphere,600,8/30/2013
ca,us,cigar,20,8/30/2013
al,us,egg,10,8/30/2013
al,us,egg,10,8/30/2013
va,NA,flash,60,8/30/2013
mo,NA,light,3,8/30/2013
ny,NA,light,20,8/30/2013
vt,NA,unknown,240,8/30/2013
ar,us,fireball,40,8/30/2013
az,us,fireball,1410,8/30/2013
sc,us,sphere,180,8/30/2013
NA,NA,triangle,900,8/30/2013
wa,us,circle,10,8/30/2013
wa,us,disk,10,8/30/2013
nc,us,other,300,8/30/2013
wa,us,sphere,5,8/30/2013
ny,us,triangle,15,8/30/2013
tx,NA,formation,3,8/30/2013
wi,us,diamond,10,8/30/2013
in,us,light,120,8/30/2013
az,NA,NA,600,8/30/2013
wa,us,oval,300,8/30/2013
in,us,fireball,180,8/30/2013
ga,us,cigar,300,8/30/2013
on,ca,flash,300,8/30/2013
ga,us,light,300,8/30/2013
ar,us,light,300,8/30/2013
wi,us,circle,30,8/30/2013
ct,us,fireball,120,8/30/2013
nh,us,disk,600,8/30/2013
mn,us,circle,300,8/30/2013
nj,us,formation,60,8/30/2013
ct,us,triangle,60,8/30/2013
ms,us,cone,300,8/30/2013
pa,us,unknown,600,8/30/2013
nj,us,light,60,8/30/2013
az,us,light,1335,8/30/2013
ny,us,light,420,8/30/2013
wa,us,unknown,600,8/30/2013
nj,NA,fireball,240,8/30/2013
NA,gb,light,30,8/30/2013
mb,ca,fireball,60,8/30/2013
oh,us,circle,10,8/30/2013
wa,us,sphere,15,8/30/2013
nj,us,light,120,8/30/2013
NA,gb,circle,600,8/30/2013
az,us,formation,1380,8/30/2013
mn,us,cigar,300,8/30/2013
ca,us,oval,300,8/30/2013
ny,us,fireball,30,8/30/2013
ny,us,fireball,900,8/30/2013
pa,us,circle,1200,8/30/2013
ca,us,circle,5,8/30/2013
ca,us,egg,300,8/30/2013
mn,us,formation,30,8/30/2013
mo,NA,fireball,900,8/30/2013
ca,us,unknown,30,8/30/2013
mo,us,fireball,60,8/30/2013
tx,us,fireball,300,8/30/2013
tx,us,circle,600,8/30/2013
ok,us,sphere,14400,8/30/2013
nj,us,fireball,600,8/30/2013
fl,us,rectangle,1800,8/30/2013
wa,us,oval,1200,8/30/2013
ca,us,light,60,8/30/2013
ny,us,circle,30,8/30/2013
mn,us,light,20,8/30/2013
ny,us,sphere,1800,8/30/2013
mt,us,circle,60,8/30/2013
wy,us,fireball,60,8/30/2013
in,us,oval,180,8/30/2013
wv,us,fireball,600,8/30/2013
wa,us,fireball,120,8/30/2013
mi,us,triangle,300,8/30/2013
ar,us,unknown,180,8/30/2013
tx,us,sphere,5,8/30/2013
il,us,light,900,8/30/2013
wa,us,triangle,25,8/30/2013
fl,us,light,60,8/30/2013
mt,us,changing,7200,8/30/2013
wa,us,flash,600,8/30/2013
la,us,light,600,8/30/2013
ma,us,oval,180,8/30/2013
wa,us,light,20,8/30/2013
mi,us,triangle,30,8/30/2013
ks,us,other,3600,8/30/2013
ma,us,disk,1,8/30/2013
md,us,fireball,1500,8/30/2013
wa,us,circle,1200,8/30/2013
mi,us,fireball,60,8/30/2013
il,us,formation,2,8/30/2013
NA,NA,circle,5,8/30/2013
wi,us,formation,600,8/30/2013
ca,us,oval,180,8/30/2013
wi,us,light,180,8/30/2013
wi,us,light,300,8/30/2013
wi,us,chevron,5,8/30/2013
mo,us,rectangle,20,8/30/2013
on,ca,light,600,8/30/2013
oh,us,triangle,900,8/30/2013
tx,us,fireball,30,8/30/2013
pa,us,fireball,900,8/30/2013
ar,us,teardrop,900,8/30/2013
nc,us,disk,20,8/30/2013
pa,us,circle,360,8/30/2013
ga,NA,oval,180,8/30/2013
ny,us,oval,120,8/30/2013
nh,us,circle,30,8/30/2013
mt,us,light,60,8/30/2013
id,us,sphere,120,8/30/2013
mn,us,light,16200,8/30/2013
ab,ca,triangle,3600,8/30/2013
oh,us,fireball,300,8/30/2013
wi,us,light,2,8/30/2013
me,us,NA,60,8/30/2013
on,NA,other,120,8/30/2013
pa,us,fireball,1200,8/30/2013
nc,us,fireball,600,8/30/2013
oh,us,sphere,240,8/30/2013
nb,NA,fireball,1200,8/30/2013
mo,us,formation,120,8/30/2013
NA,NA,triangle,60,8/30/2013
bc,ca,other,3600,8/30/2013
va,us,triangle,60,8/30/2013
me,us,light,180,8/30/2013
oh,us,circle,180,8/30/2013
bc,ca,sphere,300,8/30/2013
NA,NA,formation,3600,8/30/2013
me,us,oval,600,8/30/2013
me,us,circle,300,8/30/2013
ma,us,rectangle,3600,8/30/2013
tx,us,circle,3,8/30/2013
nc,us,other,14400,8/30/2013
nj,us,disk,1200,8/30/2013
me,us,triangle,180,8/30/2013
ct,us,unknown,180,8/30/2013
tx,us,circle,1200,8/30/2013
me,NA,circle,300,8/30/2013
ky,NA,light,3600,8/30/2013
mt,us,light,60,8/30/2013
oh,us,fireball,300,8/30/2013
oh,us,fireball,420,8/30/2013
oh,us,light,90,8/30/2013
ut,NA,light,60,8/30/2013
ca,us,other,480,8/30/2013
ks,us,triangle,60,8/30/2013
fl,us,light,60,8/30/2013
oh,us,fireball,120,8/30/2013
co,us,NA,10,8/30/2013
nd,us,diamond,7,8/30/2013
nj,us,diamond,10,8/30/2013
ok,us,triangle,180,8/30/2013
ca,NA,sphere,180,8/30/2013
ks,us,circle,600,8/30/2013
vt,us,circle,2700,8/30/2013
ct,us,unknown,30,8/30/2013
ok,us,formation,300,8/30/2013
tx,us,light,1,8/30/2013
al,us,other,600,8/30/2013
va,us,other,600,8/30/2013
ca,us,sphere,3,8/30/2013
az,us,light,1350,8/30/2013
de,us,circle,300,8/30/2013
ca,us,triangle,7,8/30/2013
on,ca,triangle,300,8/30/2013
la,us,circle,35,8/30/2013
mn,us,light,1200,8/30/2013
nb,NA,disk,1200,8/30/2013
nj,us,fireball,180,8/30/2013
fl,us,unknown,1800,8/30/2013
wa,us,circle,30,8/30/2013
ca,us,chevron,3,8/30/2013
tx,us,sphere,1800,8/30/2013
co,us,light,18000,8/30/2013
NA,gb,triangle,180,8/30/2013
nc,us,light,600,8/30/2013
oh,us,light,1800,8/30/2013
ny,us,changing,7200,8/30/2013
nm,us,circle,8,8/30/2013
vt,us,changing,120,8/30/2013
ca,us,circle,51,8/30/2013
nc,us,cylinder,1200,8/30/2013
mi,us,fireball,1,8/30/2013
ma,NA,changing,3600,8/30/2013
il,us,fireball,180,8/30/2013
ca,us,cylinder,3,8/30/2013
wa,us,circle,600,8/30/2013
wy,us,light,10,8/30/2013
oh,us,fireball,30,8/30/2013
ca,us,triangle,1200,8/30/2013
ny,us,triangle,2,8/30/2013
ca,us,sphere,180,8/30/2013
mi,us,light,180,8/30/2013
bc,ca,unknown,120,8/30/2013
wa,us,light,60,8/30/2013
wi,us,diamond,360,8/30/2013
il,us,NA,3,8/30/2013
ma,us,triangle,3600,8/30/2013
ca,us,circle,6,8/30/2013
ma,us,unknown,5400,8/30/2013
nv,us,changing,7200,8/30/2013
ca,us,formation,2700,8/30/2013
il,us,unknown,60,8/30/2013
wa,us,triangle,120,8/30/2013
mi,us,circle,60,8/30/2013
NA,NA,light,2,8/30/2013
tx,us,light,180,8/30/2013
fl,us,disk,40,8/30/2013
ga,us,fireball,120,8/30/2013
wa,us,light,600,8/30/2013
fl,us,disk,120,8/30/2013
oh,us,sphere,30,8/30/2013
wa,us,light,7200,8/30/2013
ny,us,light,900,8/30/2013
or,us,circle,420,8/30/2013
bc,ca,light,60,8/30/2013
ia,us,cigar,2,8/30/2013
in,us,fireball,10,8/30/2013
wa,us,flash,120,8/30/2013
oh,us,rectangle,180,8/30/2013
az,us,light,180,8/30/2013
fl,us,cigar,300,8/30/2013
fl,us,light,240,8/30/2013
ct,us,sphere,3,8/30/2013
nj,NA,disk,50,8/30/2013
ar,us,fireball,300,8/30/2013
me,us,disk,10,8/30/2013
ms,us,triangle,300,8/30/2013
az,us,light,300,8/30/2013
sc,us,sphere,120,8/30/2013
ma,us,triangle,30,8/30/2013
pa,us,triangle,600,8/30/2013
fl,us,oval,3600,8/30/2013
ca,us,light,600,8/30/2013
ks,us,triangle,1395,8/30/2013
tx,us,fireball,240,8/30/2013
id,us,light,60,8/30/2013
NA,NA,light,300,8/30/2013
md,NA,circle,600,8/30/2013
nv,us,other,420,8/30/2013
mo,us,fireball,120,8/30/2013
NA,gb,fireball,20,8/30/2013
ms,us,sphere,300,8/30/2013
co,us,formation,300,8/30/2013
md,us,unknown,15,8/30/2013
ct,us,other,5,8/30/2013
me,us,cigar,60,8/30/2013
oh,us,light,120,8/30/2013
ga,us,cylinder,2700,8/30/2013
mo,us,other,60,8/30/2013
ms,us,cylinder,300,8/30/2013
ar,us,sphere,20,8/30/2013
oh,us,light,300,8/30/2013
NA,de,unknown,60,8/30/2013
nh,us,sphere,14,8/30/2013
tn,us,unknown,120,8/30/2013
fl,us,oval,3900,8/30/2013
mi,us,light,50,8/30/2013
pa,NA,formation,600,8/30/2013
ca,us,circle,120,8/30/2013
nc,us,circle,15,8/30/2013
ma,us,disk,60,8/30/2013
on,ca,circle,1200,8/30/2013
wa,us,light,120,8/30/2013
wi,us,fireball,600,8/30/2013
wa,us,light,180,8/30/2013
co,us,disk,900,8/30/2013
va,us,circle,480,8/30/2013
oh,us,sphere,60,8/30/2013
ky,us,fireball,180,8/30/2013
oh,us,light,600,8/30/2013
fl,us,cone,90,8/30/2013
co,us,light,120,8/30/2013
ga,NA,fireball,60,8/30/2013
ny,us,other,300,8/30/2013
nc,us,light,1800,8/30/2013
nc,NA,fireball,300,8/30/2013
fl,us,fireball,180,8/30/2013
mn,NA,cone,30,8/30/2013
mi,us,light,900,8/30/2013
wa,us,circle,15,8/30/2013
fl,us,fireball,15,8/30/2013
ia,us,oval,600,8/30/2013
ca,us,triangle,300,8/30/2013
nj,us,formation,600,8/30/2013
md,us,fireball,240,8/30/2013
mb,ca,fireball,180,8/30/2013
ca,us,circle,300,8/30/2013
fl,us,oval,120,8/30/2013
ri,us,light,1800,8/30/2013
wi,us,diamond,120,8/30/2013
mi,us,light,180,8/30/2013
pa,us,formation,180,8/30/2013
in,us,unknown,900,8/30/2013
ma,us,circle,180,8/30/2013
pa,us,unknown,300,8/30/2013
NA,de,light,600,8/30/2013
fl,us,sphere,180,8/30/2013
pa,us,light,360,8/30/2013
oh,us,other,10,8/30/2013
ny,us,circle,1800,8/30/2013
wa,NA,formation,1200,8/30/2013
wv,us,rectangle,300,8/30/2013
ma,us,light,120,8/30/2013
on,ca,sphere,120,8/30/2013
ca,us,light,900,8/30/2013
on,ca,light,600,8/30/2013
ct,us,circle,480,8/30/2013
ca,us,fireball,240,8/30/2013
ma,us,circle,90,8/30/2013
mi,us,oval,720,8/30/2013
in,us,unknown,600,8/30/2013
nc,us,fireball,10,8/30/2013
id,us,triangle,120,8/30/2013
wv,us,sphere,120,8/30/2013
mn,us,teardrop,1800,8/30/2013
az,us,circle,120,8/30/2013
mt,us,circle,180,8/30/2013
ca,us,flash,1800,8/30/2013
tx,us,rectangle,4500,8/30/2013
ok,us,oval,900,8/30/2013
ca,us,disk,120,8/30/2013
on,ca,other,60,8/30/2013
ca,us,circle,20,8/30/2013
az,us,chevron,360,8/30/2013
wa,us,circle,1080,8/30/2013
wa,us,fireball,600,8/30/2013
wi,us,triangle,60,8/30/2013
ny,us,light,30,8/30/2013
hi,us,fireball,120,8/30/2013
fl,NA,circle,300,8/30/2013
wa,us,light,60,8/30/2013
mn,us,sphere,360,8/30/2013
